doc,class
product_type-shirt neckline-reverecollar neckline-button_collar cut-button color-black color_group-dark fit-regular,1
product_type-shirt fit-regular fabric-corduroy color-yellow color_group-dark neckline-button_collar cut-pocket,1
product_type-shirt sleeve_style-short_sleeve neckline-collar cut-button cut-pocket fit-regular_fit color-blue,1
product_type-shirt fit-slim sleeve_style-short_sleeve color-pattern color-green color_group-pale neckline-reverecollar neckline-button_collar cut-narrow,1
product_type-shirt fit-regular_fit color-blue cut-button_down neckline-button_collar,1
product_type-shirt fit-slim fabric-cotton neckline-button_collar cut-narrow,1
product_type-shirt fit-regular color-pattern color-blue color_group-pattern color_group-dark neckline-point_collar neckline-button_collar cut-pocket,1
product_type-shirt cut-pocket cut-button_down cut-button color-blue neckline-button_collar fit-regular_fit style-classic,1
product_type-shirt color-pattern color-green color_group-pattern fit-slim neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt sleeve_style-short_sleeve color-black color-pattern color_group-dark length-mini neckline-point_collar neckline-button_collar cut-pocket fit-regular_fit style-classic,1
product_type-shirt color-white color_group-pale neckline-point_collar cut-concealedbutton fit-musclefit,1
product_type-shirt color-pattern color-red color-blue color_group-pattern fabric-poplin cut-button_down style-classic neckline-button_collar fit-regular,1
product_type-shirt neckline-reverecollar fit-skinny sleeve_style-short_sleeve color-pattern color-blue cut-button,1
product_type-shirt color-pattern sleeve_style-short_sleeve neckline-reverecollar cut-button fit-regular,1
product_type-shirt fit-slim fit-regular color-pattern color-white color_group-pattern color_group-pale cut-button_down neckline-button_collar neckline-v_neck,1
product_type-shirt sleeve_style-short_sleeve fabric-poplin neckline-grandad neckline-collar color-blue color_group-pale cut-pocket fit-regular_fit,1
product_type-shirt sleeve_style-short_sleeve color-blue color-pattern neckline-point_collar cut-button cut-pocket fit-regular_fit style-classic,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-black color_group-dark style-fancy style-classic neckline-point_collar neckline-button_collar fit-regular_fit,1
product_type-shirt fit-musclefit fit-skinny fabric-denim color-gray cut-button_down neckline-button_collar,1
product_type-shirt color-white color_group-pale sleeve_style-long_sleeve neckline-button_collar cut-pocket fit-regular,1
product_type-shirt color-pattern color_group-pattern neckline-reverecollar neckline-button_collar fit-regular_fit,1
product_type-shirt fit-slim fit-skinny color-pink neckline-button_collar,1
product_type-shirt color-pattern color-blue color_group-dark sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar fit-regular_fit,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-blue cut-button_down neckline-button_collar fit-regular_fit,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-white color_group-pattern color_group-pale fabric-poplin cut-button_down neckline-collar neckline-button_collar fit-regular_fit style-classic,1
product_type-shirt color-pattern color-red color_group-pattern neckline-point_collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt color-white color_group-pale neckline-point_collar neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt sleeve_style-short_sleeve cut-pocket cut-button_down color-white color_group-pale neckline-button_collar fit-regular,1
product_type-shirt fit-slim color-red fabric-cotton cut-button_down neckline-button_collar,1
product_type-shirt fit-slim color-pattern color-blue color_group-pattern color_group-bright color_group-cool_color cut-button_down cut-pocket cut-narrow neckline-button_collar,1
product_type-shirt neckline-reverecollar neckline-button_collar cut-pocket fit-regular_fit style-classic color-gray color_group-dark,1
product_type-shirt sleeve_style-short_sleeve fit-slim color-pattern color-black color_group-pattern color_group-dark neckline-reverecollar neckline-button_collar cut-narrow,1
product_type-shirt fit-slim sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar color-pattern color-black color-white color_group-pattern color_group-dark color_group-pale cut-pocket cut-narrow,1
product_type-shirt color-pattern color-blue color_group-pattern neckline-point_collar neckline-button_collar fit-regular,1
product_type-shirt fit-skinny neckline-collarless cut-concealedbutton color-blue color_group-dark,1
product_type-shirt sleeve_style-short_sleeve color-yellow color-pattern fabric-bamboo neckline-reverecollar neckline-button_collar fit-regular_fit style-classic,1
product_type-shirt color-pattern color_group-pattern neckline-button_collar cut-closecut fit-muscle_fit,1
product_type-shirt color-red color-pattern color_group-dark color_group-pattern neckline-reverecollar sleeve_style-short_sleeve cut-button fit-regular fit-loose fit-skinny,1
product_type-shirt neckline-grandad neckline-collar color-blue cut-button cut-pocket fit-regular_fit fit-classicfit,1
product_type-shirt sleeve_style-short_sleeve neckline-point_collar neckline-button_collar cut-button cut-cuff fit-regular style-classic color-white color_group-pale,1
product_type-shirt fit-slim cut-button_down cut-button cut-narrow color-black color_group-dark neckline-collar,1
product_type-shirt fit-slim neckline-point_collar neckline-button_collar cut-pocket cut-narrow color-blue color_group-dark,1
product_type-shirt fabric-poplin color-pattern color-red color_group-pattern cut-button_down cut-pocket neckline-collar neckline-button_collar fit-regular style-classic,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-blue color_group-pattern cut-button_down cut-pocket neckline-button_collar fit-regular,1
product_type-shirt sleeve_style-short_sleeve color-white color_group-pale neckline-point_collar neckline-button_collar fit-regular_fit style-classic,1
product_type-shirt neckline-reverecollar neckline-collar color-pattern color-blue color_group-pattern sleeve_style-short_sleeve cut-button fit-regular_fit,1
product_type-shirt fabric-woven neckline-reverecollar neckline-button_collar color-green fit-regular_fit,1
product_type-shirt fit-regular color-gray style-color_block neckline-button_collar,1
product_type-shirt color-pattern color-blue color_group-pattern color_group-dark fabric-denim sleeve_style-short_sleeve neckline-button_collar cut-pocket fit-regular_fit,1
product_type-shirt sleeve_style-short_sleeve fabric-twill neckline-point_collar neckline-button_collar cut-pocket fit-regular_fit style-classic color-blue color_group-dark,1
product_type-shirt fit-oversized color-blue color-pattern color_group-dark color_group-pattern neckline-button_collar cut-pocket,1
product_type-shirt neckline-point_collar neckline-button_collar fit-regular_fit style-classic color-purple,1
product_type-shirt color-gray cut-button_down cut-pocket neckline-button_collar fit-regular,1
product_type-shirt cut-button fit-regular style-classic color-green,1
product_type-shirt sleeve_style-short_sleeve color-blue color-pattern color_group-dark color_group-pattern neckline-reverecollar neckline-button_collar fit-regular,1
product_type-shirt sleeve_style-short_sleeve fit-slim fabric-poplin color-blue color-white color_group-dark color_group-pale cut-button_down cut-button cut-narrow neckline-collar,1
product_type-shirt color-pattern color-blue color_group-pattern neckline-point_collar neckline-button_collar fit-regular_fit style-classic,1
product_type-shirt fit-slim color-pattern color-white color_group-pattern color_group-pale neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar color-pattern color-blue color_group-pattern fit-regular,1
product_type-shirt fit-muscle_fit cut-distressed cut-closecut color-pattern color-green color_group-pattern color_group-cool_color neckline-point_collar neckline-button_collar,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark sleeve_style-long_sleeve neckline-point_collar neckline-button_collar fit-regular_fit style-classic,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark neckline-collar sleeve_style-short_sleeve cut-button fit-regular_fit,1
product_type-shirt sleeve_style-short_sleeve fabric-stretchcotton cut-button_down cut-button neckline-button_collar fit-regular style-classic color-black color_group-dark,1
product_type-shirt fit-muscle_fit fit-regular fit-classicfit fabric-denim color-blue color_group-bright color_group-cool_color neckline-point_collar cut-pocket,1
product_type-shirt neckline-grandad neckline-collar sleeve_style-long_sleeve cut-pocket cut-button fit-regular,1
product_type-shirt neckline-reverecollar neckline-button_collar fit-skinny sleeve_style-short_sleeve color-blue,1
product_type-shirt fit-oversized color-pattern color-brown color_group-pattern cut-button_down cut-pocket neckline-button_collar,1
product_type-shirt fit-slim sleeve_style-long_sleeve color-pattern color-black color_group-dark neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt fit-slim fit-fitted neckline-point_collar neckline-button_collar cut-button cut-cuff cut-narrow color-white color_group-pale,1
product_type-shirt fit-slim sleeve_style-short_sleeve color-pattern color-red color_group-pattern color_group-dark cut-narrow neckline-reverecollar neckline-button_collar,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark neckline-point_collar neckline-button_collar cut-pocket fit-regular_fit,1
product_type-shirt color-pattern color-gray color_group-pattern neckline-collar sleeve_style-long_sleeve cut-button fit-regular,1
product_type-shirt fabric-bamboo color-pattern color-green neckline-point_collar neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt color-pattern neckline-point_collar neckline-button_collar cut-pocket fit-relaxed fit-oversized,1
product_type-shirt color-pattern color-black color_group-dark neckline-reverecollar neckline-button_collar fit-regular,1
product_type-shirt fit-slim color-pattern color-red color_group-pattern color_group-warm_color neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt neckline-reverecollar neckline-button_collar color-pattern fit-regular style-classic,1
product_type-shirt neckline-grandad neckline-collar neckline-button_collar color-pattern color-green color_group-pattern fit-regular,1
product_type-shirt color-red color-pattern color_group-warm_color color_group-pattern fit-relaxed fit-loose fit-oversized neckline-collar sleeve_style-long_sleeve cut-button,1
